seller-sku	asin1	price	quantity
ONTXY-LENOVO-83M00001US-16-1-11P-1	B0FKH29HB6	1709	15
ONTXY-LENOVO-83M00001US-16-512-10H-1	B0FKH31QY5	1599	15
ONTXY-LENOVO-83M00001US-16-512-11H-1	B0FKH2W61B	1599	15
ONTXY-LENOVO-83M00001US-16-512-11P-1	B0FKH2RFW1	1649	15
ONTXY-LENOVO-83M00001US-24-1-11H-1	B0FKH2KLXL	1709	15
ONTXY-LENOVO-83M00001US-24-1-11P-1	B0FKGZ7LVF	1759	15
ONTXY-LENOVO-83M00001US-32-1-11H-1	B0FKH1L8XN	1759	15
ONTXY-LENOVO-83M00001US-32-1-11P-1	B0FKH59X4Y	1809	15
ONTXY-LENOVO-83M00001US-32-2-10P-1	B0FKH37JXP	1929	15
ONTXY-LENOVO-83M00001US-32-2-11H-1	B0FKH24ZNZ	1879	15
ONTXY-LENOVO-83M00001US-32-2-11P-1	B0FKH1964X	1929	15
ONTXY-LENOVO-83M00001US-32-4-10H-1	B0FKH18JLK	2059	15
ONTXY-LENOVO-83M00001US-32-4-10P-1	B0FKH1G4T3	2109	15
ONTXY-LENOVO-83M00001US-32-4-11H-1	B0FKH6M4YM	2059	15
ONTXY-LENOVO-83M00001US-32-4-11P-1	B0FKH2CNN1	2109	15
ONTXY-LENOVO-83M00001US-64-1-10P-1	B0FKH1MTP5	2009	15
ONTXY-LENOVO-83M00001US-64-1-11H-1	B0FKH27KLL	1959	15
ONTXY-LENOVO-83M00001US-64-1-11P-1	B0FKH2C684	2009	15
ONTXY-LENOVO-83M00001US-64-2-10H-1	B0FKH4WCKL	2079	15
ONTXY-LENOVO-83M00001US-64-2-11H-1	B0FKH29P49	2079	15
ONTXY-LENOVO-83M00001US-64-2-11P-1	B0FKH25C8D	2129	15
ONTXY-LENOVO-83M00001US-64-4-11H-1	B0FKH1YZNJ	2259	15
ONTXY-LENOVO-83M00001US-64-4-11P-1	B0FKH4YYBF	2309	15
ONTXY-LENOVO-83M00001US-64-8-11H-1	B0FKH41Z8F	2599	15
ONTXY-LENOVO-83M00001US-64-8-11P-1	B0FKH2G9Z2	2649	15
ONTXY-LENOVO-83MC0009US-16-1-11H-1	B0FH45YFHH	1079	2
ONTXY-LENOVO-83MC0009US-16-1-11P-1	B0FH4BLB8F	1129	2
ONTXY-LENOVO-83MC0009US-16-2-11H-1	B0FH4HN56R	1199	2
ONTXY-LENOVO-83MC0009US-16-2-11P-1	B0FH4BQPDH	1249	2
ONTXY-LENOVO-83N30000US-16-1-11H-1	B0FLD8H4RK	689	14
ONTXY-LENOVO-83N30000US-16-1-11P-1	B0FLD8D3HG	739	14
ONTXY-LENOVO-83N30000US-16-2-11H-1	B0FLDFJZX8	859	14
ONTXY-LENOVO-83N30000US-16-2-11P-1	B0FLDBYTDG	909	14
ONTXY-LENOVO-83N30000US-16-4-11H-1	B0FLD3S8VG	989	14
ONTXY-LENOVO-83N30000US-16-4-11P-1	B0FLDCPBJ9	1039	14
ONTXY-LENOVO-83N30000US-16-512-11H-1	B0FLDC1ZYW	629	14
ONTXY-LENOVO-83N30000US-16-512-11P-1	B0FLDCFJX7	679	14
ONTXY-LG-15Z90ST-G.AAB5U1-16-1-10H-1	B0F5WQ5PWY	1269	22
ONTXY-LG-15Z90ST-G.AAB5U1-16-1-10P-1	B0F5WPT72Q	1319	22
ONTXY-LG-15Z90ST-G.AAB5U1-16-1-11H-1	B0F5WS4H4J	1269	22
ONTXY-LG-15Z90ST-G.AAB5U1-16-1-11P-1	B0F5WQTDYJ	1319	22
ONTXY-LG-15Z90ST-G.AAB5U1-16-2-10H-1	B0F5WTMPFM	1389	22
ONTXY-LG-15Z90ST-G.AAB5U1-16-2-10P-1	B0F5WSXJR2	1439	22
ONTXY-LG-15Z90ST-G.AAB5U1-16-2-11H-1	B0F5WV42TP	1389	22
ONTXY-LG-15Z90ST-G.AAB5U1-16-2-11P-1	B0F5WR3PZC	1439	22
ONTXY-LG-15Z90ST-G.AAB5U1-16-4-10H-1	B0F5WRVGRV	1569	22
ONTXY-LG-15Z90ST-G.AAB5U1-16-4-10P-1	B0F5WVRQRZ	1619	22
ONTXY-LG-15Z90ST-G.AAB5U1-16-4-11H-1	B0F5WRFV61	1569	21
ONTXY-LG-15Z90ST-G.AAB5U1-16-4-11P-1	B0F5WPSN83	1619	22
ONTXY-LG-15Z90ST-G.AAB5U1-16-512-10H-1	B0F5WVWG1X	1209	22
ONTXY-LG-15Z90ST-G.AAB5U1-16-512-10P-1	B0F5WW55WG	1259	22
ONTXY-LG-15Z90ST-G.AAB5U1-16-512-11H-1	B0F5WRQJ85	1209	22
ONTXY-LG-15Z90ST-G.AAB5U1-16-512-11P-1	B0F5WPQKWF	1259	22
ONTXY-LG-15Z90ST-G.AAB5U1-16-8-10H-1	B0F5WSCHMW	1909	22
ONTXY-LG-15Z90ST-G.AAB5U1-16-8-10P-1	B0F5WSM49F	1959	22
ONTXY-LG-15Z90ST-G.AAB5U1-16-8-11H-1	B0F5WVJC78	1909	22
ONTXY-LG-15Z90ST-G.AAB5U1-16-8-11P-1	B0F5WVFL1M	1959	22
ONTXY-LG-15Z90ST-G.ADB8U1-32-1-10H-1	B0F62F4YZK	1619	6
ONTXY-LG-15Z90ST-G.ADB8U1-32-1-10P-1	B0F624WXT1	1669	6
ONTXY-LG-15Z90ST-G.ADB8U1-32-1-11H-1	B0F622YHJS	1619	6
ONTXY-LG-15Z90ST-G.ADB8U1-32-1-11P-1	B0F6192M6Z	1669	6
ONTXY-LG-15Z90ST-G.ADB8U1-32-2-10H-1	B0F626PYWK	1739	6
ONTXY-LG-15Z90ST-G.ADB8U1-32-2-10P-1	B0F629QHBP	1789	6
ONTXY-LG-15Z90ST-G.ADB8U1-32-2-11H-1	B0F61P9884	1739	6
ONTXY-LG-15Z90ST-G.ADB8U1-32-2-11P-1	B0F61TGDSZ	1789	6
ONTXY-LG-15Z90ST-G.ADB8U1-32-4-10H-1	B0F6218HRG	1919	6
ONTXY-LG-15Z90ST-G.ADB8U1-32-4-10P-1	B0F62QV7NN	1969	6
ONTXY-LG-15Z90ST-G.ADB8U1-32-4-11H-1	B0F61WL76N	1919	6
ONTXY-LG-15Z90ST-G.ADB8U1-32-4-11P-1	B0F62CB44X	1969	6
ONTXY-LG-15Z90ST-G.ADB8U1-32-8-10H-1	B0F62G6396	2259	6
ONTXY-LG-15Z90ST-G.ADB8U1-32-8-10P-1	B0F61SJYVJ	2309	6
ONTXY-LG-15Z90ST-G.ADB8U1-32-8-11H-1	B0F6192M6Y	2259	6
ONTXY-LG-15Z90ST-G.ADB8U1-32-8-11P-1	B0F62RBY11	2309	6
ONTXY-LG-16Z90S-H.ADB9U1-32-2-10H-1	B0F43VJY6N	1599	10
ONTXY-LG-16Z90S-H.ADB9U1-32-2-10P-1	B0F43WH84V	1649	10
ONTXY-LG-16Z90S-H.ADB9U1-32-2-11H-1	B0F43XL2LZ	1599	10
ONTXY-LG-16Z90S-H.ADB9U1-32-2-11P-1	B0F43VKCF6	1649	9
ONTXY-LG-16Z90S-H.ADB9U1-32-3-10H-1	B0F43VHTQX	1689	10
ONTXY-LG-16Z90S-H.ADB9U1-32-3-10P-1	B0F43WLS23	1739	10
ONTXY-LG-16Z90S-H.ADB9U1-32-3-11H-1	B0F43TM2XQ	1689	10
ONTXY-LG-16Z90S-H.ADB9U1-32-3-11P-1	B0F43XX6DS	1739	10
ONTXY-LG-16Z90S-H.ADB9U1-32-4-10H-1	B0F43WLS2K	1779	10
ONTXY-LG-16Z90S-H.ADB9U1-32-4-10P-1	B0F43ZCWXN	1829	10
ONTXY-LG-16Z90S-H.ADB9U1-32-4-11H-1	B0F43X91PN	1779	10
ONTXY-LG-16Z90S-H.ADB9U1-32-4-11P-1	B0F43Y3LXM	1829	10
ONTXY-LG-16Z90S-H.ADB9U1-32-8-10H-1	B0F43WMVFK	2119	10
ONTXY-LG-16Z90S-H.ADB9U1-32-8-10P-1	B0F43X5VZY	2169	10
ONTXY-LG-16Z90S-H.ADB9U1-32-8-11H-1	B0F43XGZX6	2119	10
ONTXY-LG-16Z90S-H.ADB9U1-32-8-11P-1	B0F43WNKDB	2169	10
ONTXY-LG-17Z90RU-G.AAB2U1-16-1-10H-1	B0F99PJZ7D	1179	50
ONTXY-LG-17Z90RU-G.AAB2U1-16-1-10P-1	B0F99S5FGW	1229	50
ONTXY-LG-17Z90RU-G.AAB2U1-16-1-11H-1	B0F99MTLP8	1179	50
ONTXY-LG-17Z90RU-G.AAB2U1-16-1-11P-1	B0F99LZXQ5	1229	50
ONTXY-LG-17Z90RU-G.AAB2U1-16-2-10H-1	B0F99S2NVX	1299	50
ONTXY-LG-17Z90RU-G.AAB2U1-16-2-10P-1	B0F99P5Z1B	1349	50
ONTXY-LG-17Z90RU-G.AAB2U1-16-2-11H-1	B0F99N7BDD	1299	50
ONTXY-LG-17Z90RU-G.AAB2U1-16-2-11P-1	B0F99PXCW7	1349	50
ONTXY-LG-17Z90RU-G.AAB2U1-16-4-10H-1	B0F99N7XDJ	1479	50
ONTXY-LG-17Z90RU-G.AAB2U1-16-4-10P-1	B0F99PNTM1	1529	50
ONTXY-LG-17Z90RU-G.AAB2U1-16-4-11H-1	B0F99STT9L	1479	50
ONTXY-LG-17Z90RU-G.AAB2U1-16-4-11P-1	B0F99LJW38	1529	50
ONTXY-LG-17Z90RU-G.AAB2U1-16-512-10H-1	B0F99Q1XZN	1119	50
ONTXY-LG-17Z90RU-G.AAB2U1-16-512-10P-1	B0F99N6G9G	1169	50
ONTXY-LG-17Z90RU-G.AAB2U1-16-512-11H-1	B0F99N25NS	1119	50
ONTXY-LG-17Z90RU-G.AAB2U1-16-512-11P-1	B0F99M4Y4H	1169	50
ONTXY-LG-17Z90RU-G.AAB2U1-16-8-10H-1	B0F99QHCW8	1819	50
ONTXY-LG-17Z90RU-G.AAB2U1-16-8-10P-1	B0F99N632G	1869	50
ONTXY-LG-17Z90RU-G.AAB2U1-16-8-11H-1	B0F99QHL5V	1819	50
ONTXY-LG-17Z90RU-G.AAB2U1-16-8-11P-1	B0F99MXZLC	1869	50
ONTXY-LNV-11DN0097US-12-1-W10P-1	B0D9BMNM7Z	839	8
ONTXY-LNV-11DN0097US-12-1-W11P-1	B0D9BM6WSL	839	8
ONTXY-LNV-11DN0097US-12-512-W10P-1	B0D9BJS4CW	779	8
ONTXY-LNV-11DN0097US-12-512-W11P-1	B0D9BMFX6J	779	8
ONTXY-LNV-11DN0097US-16-1-W10P-1	B0D9BLJ43P	859	8
ONTXY-LNV-11DN0097US-16-1-W11P-1	B0D9BLMZT9	859	4
ONTXY-LNV-11DN0097US-16-2-W10P-1	B0D9BLJN1J	979	8
ONTXY-LNV-11DN0097US-16-2-W11P-1	B0D9BPPM3N	979	8
ONTXY-LNV-11DN0097US-16-512-W10P-1	B0D9BM76V1	799	8
ONTXY-LNV-11DN0097US-16-512-W11P-1	B0D9BMNWGY	799	8
ONTXY-LNV-11DN0097US-24-1-W10P-1	B0D9BM7KD5	899	8
ONTXY-LNV-11DN0097US-24-1-W11P-1	B0D9BMRHYG	899	8
ONTXY-LNV-11DN0097US-24-2-W10P-1	B0D9BM71MD	1019	8
ONTXY-LNV-11DN0097US-24-2-W11P-1	B0D9BM91ZZ	1019	8
ONTXY-LNV-11DN0097US-32-1-W10P-1	B0D9BNXB8Q	939	8
ONTXY-LNV-11DN0097US-32-1-W11P-1	B0D9BM8J2K	939	8
ONTXY-LNV-11DN0097US-32-2-W10P-1	B0D9BLNFPL	1059	8
ONTXY-LNV-11DN0097US-32-2-W11P-1	B0D9BLXJYB	1059	8
ONTXY-LNV-11DN0097US-64-2-W10P-1	B0D9BMFNF3	1219	8
ONTXY-LNV-11DN0097US-64-2-W11P-1	B0D9BNCLCN	1219	8
ONTXY-LNV-11DN0097US-64-4-W10P-1	B0D9BPR2NW	1399	8
ONTXY-LNV-11DN0097US-64-4-W11P-1	B0D9BMHL5Z	1399	8
ONTXY-LNV-11DN0097US-PARENT-1	B0D9BG3YX1	719	8
ONTXY-LNV-11GJS00B-I3-12-1-1TH-W10P-1	B0D3QDRYMC	879	10
ONTXY-LNV-11GJS00B-I3-12-1-1TH-W11P-1	B0D3QC9WLR	879	10
ONTXY-LNV-11GJS00B-I3-12-512-1TH-W10P-1	B0D3QGWBW7	819	10
ONTXY-LNV-11GJS00B-I3-12-512-1TH-W11P-1	B0D3QDQZC4	819	10
ONTXY-LNV-11GJS00B-I3-16-1-1TH-W10P-1	B0D3QC9FKZ	899	10
ONTXY-LNV-11GJS00B-I3-16-1-1TH-W11P-1	B0D3QFL92F	899	10
ONTXY-LNV-11GJS00B-I3-16-2-1TH-W10P-1	B0D3QD7G53	1019	10
ONTXY-LNV-11GJS00B-I3-16-2-1TH-W11P-1	B0D3QDR16G	1019	10
ONTXY-LNV-11GJS00B-I3-16-512-1TH-W10P-1	B0D3QCY8NB	839	10
ONTXY-LNV-11GJS00B-I3-16-512-1TH-W11P-1	B0D3QDPRJK	839	10
ONTXY-LNV-11GJS00B-I3-24-1-1TH-W10P-1	B0D3QF3KSX	939	10
ONTXY-LNV-11GJS00B-I3-24-1-1TH-W11P-1	B0D3QBKCX2	939	10
ONTXY-LNV-11GJS00B-I3-24-2-1TH-W10P-1	B0D3QDGVZX	1059	10
ONTXY-LNV-11GJS00B-I3-24-2-1TH-W11P-1	B0D3QCGDWW	1059	10
ONTXY-LNV-11GJS00B-I3-32-1-1TH-W10P-1	B0D3QDZV9C	979	10
ONTXY-LNV-11GJS00B-I3-32-1-1TH-W11P-1	B0D3QF1YCY	979	10
ONTXY-LNV-11GJS00B-I3-32-2-1TH-W10P-1	B0D3QC9Y3L	1099	10
ONTXY-LNV-11GJS00B-I3-32-2-1TH-W11P-1	B0D3QGDH69	1099	10
ONTXY-LNV-11GJS00B-I3-64-2-1TH-W10P-1	B0D3QCCVTG	1259	10
ONTXY-LNV-11GJS00B-I3-64-2-1TH-W11P-1	B0D3QC7GRS	1259	10
ONTXY-LNV-11GJS00B-I3-64-4-1TH-W10P-1	B0D3QCBGWH	1439	10
ONTXY-LNV-11GJS00B-I3-64-4-1TH-W11P-1	B0D3QFLMMF	1439	10
ONTXY-LNV-11GJS00B-I5-12-1-1TH-W10P-1	B0D3QC69XJ	979	10
ONTXY-LNV-11GJS00B-I5-12-1-1TH-W11P-1	B0D3QDZCHD	979	10
ONTXY-LNV-11GJS00B-I5-12-512-1TH-W10P-1	B0D3Q58XWN	919	10
ONTXY-LNV-11GJS00B-I5-12-512-1TH-W11P-1	B0D3QF347P	919	10
ONTXY-LNV-11GJS00B-I5-16-1-1TH-W10P-1	B0D3QD7HKX	999	10
ONTXY-LNV-11GJS00B-I5-16-1-1TH-W11P-1	B0D3QCL5YR	999	10
ONTXY-LNV-11GJS00B-I5-16-2-1TH-W10P-1	B0D3QCCWJV	1119	10
ONTXY-LNV-11GJS00B-I5-16-2-1TH-W11P-1	B0D3QDHX79	1119	10
ONTXY-LNV-11GJS00B-I5-16-512-1TH-W10P-1	B0D3QD774J	939	10
ONTXY-LNV-11GJS00B-I5-16-512-1TH-W11P-1	B0D3QD7GKD	939	10
ONTXY-LNV-11GJS00B-I5-24-1-1TH-W10P-1	B0D3QDHM35	1039	10
ONTXY-LNV-11GJS00B-I5-24-1-1TH-W11P-1	B0D3QD7G4Y	1039	10
ONTXY-LNV-11GJS00B-I5-24-2-1TH-W10P-1	B0D3QDZNYY	1159	10
ONTXY-LNV-11GJS00B-I5-24-2-1TH-W11P-1	B0D3Q3GP18	1159	10
ONTXY-LNV-11GJS00B-I5-32-1-1TH-W10P-1	B0D3QGCR1N	1079	10
ONTXY-LNV-11GJS00B-I5-32-1-1TH-W11P-1	B0D3QG76PH	1079	10
ONTXY-LNV-11GJS00B-I5-32-2-1TH-W10P-1	B0D3QFNZ3M	1199	10
ONTXY-LNV-11GJS00B-I5-32-2-1TH-W11P-1	B0D3QD4RXR	1199	10
ONTXY-LNV-11GJS00B-I5-64-2-1TH-W10P-1	B0D3QCL5LQ	1359	10
ONTXY-LNV-11GJS00B-I5-64-2-1TH-W11P-1	B0D3QF4PCR	1359	10
ONTXY-LNV-11GJS00B-I5-64-4-1TH-W10P-1	B0D3QFDM1R	1539	10
ONTXY-LNV-11GJS00B-I5-64-4-1TH-W11P-1	B0D3QDNW4K	1539	10
ONTXY-LNV-11GJS00B-I7-12-1-1TH-W10P-3	B0D3V8BYRG	1139	10
ONTXY-LNV-11GJS00B-I7-12-1-1TH-W11P-3	B0D3V6LR71	1139	10
ONTXY-LNV-11GJS00B-I7-12-512-1TH-W10P-3	B0D3V98SX1	1079	10
ONTXY-LNV-11GJS00B-I7-12-512-1TH-W11P-3	B0D3V58W7H	1079	10
ONTXY-LNV-11GJS00B-I7-16-1-1TH-W10P-3	B0D3V7KQQC	1159	10
ONTXY-LNV-11GJS00B-I7-16-1-1TH-W11P-3	B0D3V7D5XC	1159	10
ONTXY-LNV-11GJS00B-I7-16-2-1TH-W10P-3	B0D3V6B124	1279	10
ONTXY-LNV-11GJS00B-I7-16-2-1TH-W11P-3	B0D3V4V7WJ	1279	10
ONTXY-LNV-11GJS00B-I7-16-512-1TH-W10P-3	B0D3V7VCYQ	1099	10
ONTXY-LNV-11GJS00B-I7-16-512-1TH-W11P-3	B0D3V7CJWB	1099	10
ONTXY-LNV-11GJS00B-I7-24-1-1TH-W10P-3	B0D3V6H3MD	1199	10
ONTXY-LNV-11GJS00B-I7-24-1-1TH-W11P-3	B0D3V4WF9R	1199	10
ONTXY-LNV-11GJS00B-I7-24-2-1TH-W10P-3	B0D3V8GBY6	1319	10
ONTXY-LNV-11GJS00B-I7-24-2-1TH-W11P-3	B0D3V5M7MC	1319	10
ONTXY-LNV-11GJS00B-I7-32-1-1TH-W10P-3	B0D3V8L375	1239	10
ONTXY-LNV-11GJS00B-I7-32-1-1TH-W11P-3	B0D3V8K677	1239	10
ONTXY-LNV-11GJS00B-I7-32-2-1TH-W10P-3	B0D3V7D817	1359	10
ONTXY-LNV-11GJS00B-I7-32-2-1TH-W11P-3	B0D3V7TW5S	1359	10
ONTXY-LNV-11GJS00B-I7-64-2-1TH-W10P-3	B0D3V6CHC3	1519	10
ONTXY-LNV-11GJS00B-I7-64-2-1TH-W11P-3	B0D3V7QZL6	1519	10
ONTXY-LNV-11GJS00B-I7-64-4-1TH-W10P-3	B0D3V57JG2	1699	10
ONTXY-LNV-11GJS00B-I7-64-4-1TH-W11P-3	B0D3V6BJK5	1699	10
ONTXY-LNV-11GJS00B-I7-PARENT-3	B0D3VD9PXY	999	10
ONTXY-LNV-11GJS00B00-I3I5-PARENT-1	B0D3QLZ2LN	739	10
ONTXY-LNV-11JBS00200-PARENT-1	B0DG6KP4Y3	399	10
ONTXY-LNV-11LV008AUS-I3-PARENT-1	B0CWGKXTFR	429	5
ONTXY-LNV-11R8001WUS-128-4-W10P-1	B0DM23LCB2	1649	10
ONTXY-LNV-11R8001WUS-128-4-W11P-1	B0DM1Y4MT5	1649	10
ONTXY-LNV-11R8001WUS-128-8-W10P-1	B0DM1YLRGM	1989	10
ONTXY-LNV-11R8001WUS-128-8-W11P-1	B0DM229D1Y	1989	10
ONTXY-LNV-11R8001WUS-16-1-W10P-1	B0DM2121Q2	789	10
ONTXY-LNV-11R8001WUS-16-1-W11P-1	B0DM229P5C	789	10
ONTXY-LNV-11R8001WUS-16-512-W10P-1	B0DM23N523	729	10
ONTXY-LNV-11R8001WUS-16-512-W11P-1	B0DM1XXXX6	729	10
ONTXY-LNV-11R8001WUS-24-1-W10P-1	B0DM22BTT3	829	10
ONTXY-LNV-11R8001WUS-24-1-W11P-1	B0DM233KFN	829	10
ONTXY-LNV-11R8001WUS-32-1-W10P-1	B0DM22CR3L	869	10
ONTXY-LNV-11R8001WUS-32-1-W11P-1	B0DM1YBWP5	869	10
ONTXY-LNV-11R8001WUS-32-2-W10P-1	B0DM1YVK9J	989	10
ONTXY-LNV-11R8001WUS-32-2-W11P-1	B0DM1VLRFK	989	10
ONTXY-LNV-11R8001WUS-32-4-W10P-1	B0DM1YBL2Q	1169	10
ONTXY-LNV-11R8001WUS-32-4-W11P-1	B0DM21PTJH	1169	10
ONTXY-LNV-11R8001WUS-64-2-W10P-1	B0DM1YD1V9	1149	10
ONTXY-LNV-11R8001WUS-64-2-W11P-1	B0DM1XTQ3G	1149	10
ONTXY-LNV-11R8001WUS-64-4-W10P-1	B0DM1Z17VV	1329	10
ONTXY-LNV-11R8001WUS-64-4-W11P-1	B0DM1Y8KZ9	1329	10
ONTXY-LNV-11R8001WUS-64-8-W10P-1	B0DM1YW2LP	1669	10
ONTXY-LNV-11R8001WUS-64-8-W11P-1	B0DM1Z9SPY	1669	10
ONTXY-LNV-11R8001WUS-PARENT-1	B0DM227MPD	659	10
ONTXY-LNV-11T3000FUS-PARENT-1	B0D9BL21C7	729	10
ONTXY-LNV-11T8001KUS-128-4-W10P-1	B0D9BN83TX	1739	4
ONTXY-LNV-11T8001KUS-128-4-W11P-1	B0D9BLZVD3	1739	4
ONTXY-LNV-11T8001KUS-128-8-W10P-1	B0D9BMF9BY	2079	4
ONTXY-LNV-11T8001KUS-128-8-W11P-1	B0D9BPHTWV	2079	4
ONTXY-LNV-11T8001KUS-16-1-W10P-1	B0D9BM29TN	879	4
ONTXY-LNV-11T8001KUS-16-1-W11P-1	B0D9BN3KD1	879	4
ONTXY-LNV-11T8001KUS-16-512-W10P-1	B0D9BMFQ8B	819	4
ONTXY-LNV-11T8001KUS-16-512-W11P-1	B0D9BMRJHD	819	4
ONTXY-LNV-11T8001KUS-24-1-W10P-1	B0D9BQ623J	919	4
ONTXY-LNV-11T8001KUS-24-1-W11P-1	B0D9BP69Y8	919	4
ONTXY-LNV-11T8001KUS-32-1-W10P-1	B0D9BLR2CJ	959	4
ONTXY-LNV-11T8001KUS-32-1-W11P-1	B0D9BMXX64	959	4
ONTXY-LNV-11T8001KUS-32-2-W10P-1	B0D9BMBHZZ	1079	4
ONTXY-LNV-11T8001KUS-32-2-W11P-1	B0D9BN1XK2	1079	4
ONTXY-LNV-11T8001KUS-32-4-W10P-1	B0D9BLL7SX	1259	4
ONTXY-LNV-11T8001KUS-32-4-W11P-1	B0D9BMF2D5	1259	4
ONTXY-LNV-11T8001KUS-64-2-W10P-1	B0D9BN9H6Y	1239	4
ONTXY-LNV-11T8001KUS-64-2-W11P-1	B0D9BM8CCZ	1239	4
ONTXY-LNV-11T8001KUS-64-4-W10P-1	B0D9BM66TZ	1419	4
ONTXY-LNV-11T8001KUS-64-4-W11P-1	B0D9BM3BCP	1419	4
ONTXY-LNV-11T8001KUS-64-8-W10P-1	B0D9BPPVNY	1759	4
ONTXY-LNV-11T8001KUS-64-8-W11P-1	B0D9BPHHHX	1759	4
ONTXY-LNV-11T8001KUS-PARENT-1	B0D9BL7Y3C	819	4
ONTXY-LNV-11TE000BUS-128-4-W10P-1	B0DG9BWG8H	2059	10
ONTXY-LNV-11TE000BUS-128-4-W11P-1	B0DG97HQMM	2059	10
ONTXY-LNV-11TE000BUS-128-8-W10P-1	B0DG9BKGJ2	2399	10
ONTXY-LNV-11TE000BUS-128-8-W11P-1	B0DG985NFW	2399	10
ONTXY-LNV-11TE000BUS-16-1-W10P-1	B0DG96Y4DM	1059	10
ONTXY-LNV-11TE000BUS-16-1-W11P-1	B0DG99QCMK	1059	10
ONTXY-LNV-11TE000BUS-16-512-W10P-1	B0DG9BLGLK	999	10
ONTXY-LNV-11TE000BUS-16-512-W11P-1	B0DG96N1B8	999	10
ONTXY-LNV-11TE000BUS-24-1-W10P-1	B0DG985D8P	1109	10
ONTXY-LNV-11TE000BUS-24-1-W11P-1	B0DG98RGTX	1109	10
ONTXY-LNV-11TE000BUS-32-1-W10P-1	B0DG998JVD	1159	10
ONTXY-LNV-11TE000BUS-32-1-W11P-1	B0DG96XV14	1159	10
ONTXY-LNV-11TE000BUS-32-2-W10P-1	B0DG998GYT	1279	10
ONTXY-LNV-11TE000BUS-32-2-W11P-1	B0DG97W18D	1279	10
ONTXY-LNV-11TE000BUS-32-4-W10P-1	B0DG98XSM6	1459	10
ONTXY-LNV-11TE000BUS-32-4-W11P-1	B0DG9C19NK	1459	10
ONTXY-LNV-11TE000BUS-64-2-W10P-1	B0DG9881LC	1479	10
ONTXY-LNV-11TE000BUS-64-2-W11P-1	B0DG97HZYR	1479	10
ONTXY-LNV-11TE000BUS-64-4-W10P-1	B0DG9989ZL	1659	10
ONTXY-LNV-11TE000BUS-64-4-W11P-1	B0DG9BVLDD	1659	10
ONTXY-LNV-11TE000BUS-64-8-W10P-1	B0DG9B2YY4	1999	10
ONTXY-LNV-11TE000BUS-64-8-W11P-1	B0DG983DL3	1999	10
ONTXY-LNV-11TE000BUS-I7-128-4-W10P-1	B0DG9BGDRG	2339	10
ONTXY-LNV-11TE000BUS-I7-128-4-W11P-1	B0DG9BJY8D	2339	10
ONTXY-LNV-11TE000BUS-I7-128-8-W10P-1	B0DG974C7V	2679	10
ONTXY-LNV-11TE000BUS-I7-128-8-W11P-2	B0DG97XNLC	2679	10
ONTXY-LNV-11TE000BUS-I7-16-1-W10P-2	B0DG9936Y7	1339	10
ONTXY-LNV-11TE000BUS-I7-16-1-W11P-1	B0DG96R1JH	1339	10
ONTXY-LNV-11TE000BUS-I7-16-512-W10P-1	B0DG974LKV	1279	10
ONTXY-LNV-11TE000BUS-I7-16-512-W11P-1	B0DG98FKP3	1279	10
ONTXY-LNV-11TE000BUS-I7-24-1-W10P-1	B0DG98LLV5	1389	10
ONTXY-LNV-11TE000BUS-I7-24-1-W11P-1	B0DG9BNF9N	1389	10
ONTXY-LNV-11TE000BUS-I7-32-1-W10P-1	B0DG983C1M	1439	10
ONTXY-LNV-11TE000BUS-I7-32-1-W11P-2	B0DG99LHXF	1439	10
ONTXY-LNV-11TE000BUS-I7-32-2-W10P-1	B0DG96D7YF	1559	10
ONTXY-LNV-11TE000BUS-I7-32-2-W11P-1	B0DG9936MB	1559	10
ONTXY-LNV-11TE000BUS-I7-32-4-W10P-2	B0DG97YS6M	1739	10
ONTXY-LNV-11TE000BUS-I7-32-4-W11P-1	B0DG992H72	1739	10
ONTXY-LNV-11TE000BUS-I7-64-2-W10P-1	B0DG99LTDR	1759	10
ONTXY-LNV-11TE000BUS-I7-64-2-W11P-1	B0DG95F8XJ	1759	10
ONTXY-LNV-11TE000BUS-I7-64-4-W10P-2	B0DG99FQZL	1939	10
ONTXY-LNV-11TE000BUS-I7-64-4-W11P-1	B0DG97FSQN	1939	10
ONTXY-LNV-11TE000BUS-I7-64-8-W10P-2	B0DG983C76	2279	10
ONTXY-LNV-11TE000BUS-I7-64-8-W11P-1	B0DG99CWJC	2279	10
ONTXY-LNV-11TE000BUS-I7-PARENT-1	B0DG38X42F	1149	10
ONTXY-LNV-11TE000BUS-PARENT-1	B0DG37XC1B	869	10
ONTXY-LNV-12M2000LUX-PARENT-1	B0D9BGH9H7	399	11
ONTXY-LNV-21C1S0TX00-BL-12-1-10P-2	B0D961XL7P	1059	20
ONTXY-LNV-21C1S0TX00-BL-12-1-11P-2	B0D963RYP6	1059	20
ONTXY-LNV-21C1S0TX00-BL-12-512-10P-2	B0D962FWNL	999	20
ONTXY-LNV-21C1S0TX00-BL-12-512-11P-2	B0D964JLN2	999	20
ONTXY-LNV-21C1S0TX00-BL-16-1-10P-2	B0D96379GV	1079	20
ONTXY-LNV-21C1S0TX00-BL-16-1-11P-2	B0D963DKVL	1079	20
ONTXY-LNV-21C1S0TX00-BL-16-2-10P-2	B0D964DG5J	1199	20
ONTXY-LNV-21C1S0TX00-BL-16-2-11P-2	B0D962QRC4	1199	20
